TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,P_emaildomain,R_emaildomain,C1,C2,C5,C11,C13,C14,D1,D2,M1,M2,M3,M4,V11,V15,V29,V35,V45,V53,V62,V75,V87,V94,V100,V200,V300
2987098,0,88227,40.64,W,3698,321.0,150.0,visa,226.0,debit,204.0,87.0,gmail.com,nan,2,2,0,4,7,2,72,10.0,nan,nan,T,M0,0.199,0.0,0.0,1.2952,1.1716,1.1726,0.0,0.0,0.2282,0.0,15.9658,15.6878,3.4902
2987099,0,88229,71.23,W,12566,555.0,150.0,visa,166.0,debit,325.0,,gmail.com,nan,2,2,0,5,3,1,135,4.0,T,nan,T,M2,0.7791,0.0,1.0,1.3321,0.7955,0.7801,0.0,,1.3752,0.0,1.8548,3.502,1.0501
2987100,0,88230,6.58,S,10202,321.0,150.0,visa,137.0,debit,325.0,87.0,anonymous.com,nan,7,2,0,3,2,2,39,8.0,T,T,F,M0,0.7967,0.0,0.0,1.0382,1.5936,0.8146,0.0,1.0,1.5173,0.0,0.9414,1.7986,3.2153
2987101,0,88250,44.69,W,15055,225.0,150.0,mastercard,226.0,debit,204.0,87.0,gmail.com,nan,2,1,0,1,4,1,503,5.0,nan,T,T,nan,0.1281,0.0,0.0,1.6851,1.214,0.609,0.0,0.0,0.9979,0.0,20.1184,0.7332,5.9743
2987102,1,88257,84.14,C,2041,225.0,150.0,visa,226.0,debit,,87.0,anonymous.com,gmail.com,1,3,0,1,5,2,83,,T,T,F,M2,0.511,0.0,0.0,1.8649,0.5429,1.564,0.0,,1.0401,0.0,14.1294,4.0874,0.3708
2987103,1,88272,21.87,W,18941,194.0,150.0,mastercard,226.0,debit,441.0,87.0,gmail.com,yahoo.com,3,2,0,2,4,2,7,20.0,T,T,T,M0,0.4083,0.0,0.0,1.0005,2.0882,0.8092,0.0,0.0,0.459,,11.2073,1.8315,1.085
2987104,1,88319,66.73,W,18591,321.0,150.0,mastercard,166.0,debit,,87.0,gmail.com,gmail.com,3,1,1,4,3,2,18,25.0,T,F,F,nan,0.4332,0.0,0.0,2.9399,1.3194,0.7287,0.0,0.0,1.4597,,26.8267,1.8727,2.1226
2987105,0,88325,552.61,W,10872,225.0,150.0,mastercard,226.0,debit,,87.0,nan,nan,1,2,0,2,2,1,35,19.0,T,T,nan,M0,0.7997,0.0,0.0,1.4433,-0.3117,0.9732,2.0,,0.7121,0.0,7.9507,4.818,1.8054
2987106,0,88336,29.83,W,4621,,150.0,visa,226.0,debit,299.0,87.0,gmail.com,gmail.com,1,4,0,3,3,1,16,11.0,nan,nan,F,M1,0.7729,0.0,1.0,0.8453,1.6211,0.4374,0.0,0.0,0.811,0.0,6.5921,4.6597,4.1268
2987107,1,88364,49.07,W,4352,194.0,150.0,visa,117.0,debit,204.0,87.0,gmail.com,nan,1,2,0,3,1,2,238,14.0,nan,F,F,nan,0.4209,0.0,0.0,1.1622,1.1963,0.4714,0.0,0.0,0.8947,0.0,26.5959,1.3198,0.4701
2987108,0,88369,15.83,W,19062,111.0,150.0,visa,226.0,debit,325.0,87.0,gmail.com,gmail.com,3,4,1,3,3,2,61,55.0,nan,T,T,M0,0.3615,,0.0,1.6536,1.0481,0.515,0.0,1.0,1.2442,0.0,3.5353,0.7297,0.7708
2987109,0,88371,39.7,W,11937,490.0,150.0,visa,226.0,debit,330.0,87.0,anonymous.com,nan,2,2,0,5,3,2,54,5.0,nan,T,F,M0,0.7432,0.0,0.0,0.7759,0.3032,0.6562,2.0,0.0,1.0477,0.0,16.0536,5.5248,0.3037
2987110,1,88377,52.47,R,15602,321.0,150.0,mastercard,226.0,debit,325.0,87.0,anonymous.com,nan,3,3,0,1,2,2,140,,nan,T,T,M0,0.6634,0.0,0.0,1.3597,1.9931,0.9961,0.0,0.0,1.1324,0.0,6.9051,1.2037,1.2761
2987111,0,88381,40.24,W,9972,490.0,150.0,visa,226.0,nan,330.0,87.0,hotmail.com,nan,4,3,0,2,2,1,173,19.0,T,T,nan,M2,0.5425,,0.0,1.2593,1.0578,1.2917,0.0,0.0,0.7924,0.0,3.5672,0.6707,1.3662
2987112,0,88434,11.94,C,1945,555.0,150.0,visa,226.0,debit,441.0,87.0,gmail.com,yahoo.com,2,2,0,2,7,2,30,,T,F,F,M1,0.5471,0.0,0.0,0.9849,-0.2038,1.3314,0.0,0.0,0.7047,0.0,0.9939,4.8227,0.0224
2987113,0,88467,40.71,W,8973,321.0,150.0,visa,,debit,204.0,87.0,yahoo.com,yahoo.com,2,3,1,1,2,2,4,6.0,nan,T,T,nan,0.367,0.0,0.0,0.9799,0.5824,0.7614,1.0,0.0,1.4558,0.0,21.6264,5.9595,0.7853
2987114,0,88487,142.91,W,15118,555.0,150.0,mastercard,226.0,credit,325.0,87.0,anonymous.com,nan,2,4,1,4,2,1,15,,T,nan,T,nan,0.5875,0.0,0.0,1.2924,1.2295,1.1337,0.0,0.0,1.2302,,1.4106,5.1537,0.0513
2987115,0,88528,51.86,S,12290,194.0,150.0,visa,166.0,credit,325.0,87.0,yahoo.com,nan,5,1,0,3,3,2,196,4.0,nan,nan,F,M0,0.2028,0.0,,0.6071,1.2483,0.5067,0.0,0.0,1.3447,0.0,8.816,10.0344,1.1357
2987116,0,88561,86.66,C,17383,111.0,150.0,visa,226.0,debit,299.0,87.0,anonymous.com,gmail.com,2,1,1,1,2,1,53,0.0,nan,T,T,nan,0.3577,,,0.6829,0.7888,0.9821,0.0,0.0,0.9371,0.0,28.1183,1.3402,2.8695
2987117,0,88565,26.13,H,19974,225.0,185.0,mastercard,137.0,debit,330.0,87.0,anonymous.com,nan,3,4,0,2,3,2,25,1.0,T,nan,T,M1,0.6759,0.0,0.0,0.422,1.5214,0.8579,1.0,0.0,0.8647,0.0,18.7987,0.1525,3.4599
2987118,0,88609,70.1,W,11366,225.0,150.0,visa,166.0,debit,330.0,87.0,gmail.com,gmail.com,3,4,1,3,2,3,432,23.0,nan,nan,T,nan,0.584,1.0,0.0,0.7354,0.4852,0.3685,1.0,0.0,0.4657,0.0,19.1168,2.3559,0.0272
2987119,0,88625,43.78,W,2797,490.0,150.0,visa,226.0,debit,299.0,87.0,gmail.com,nan,2,1,0,3,2,2,24,26.0,T,T,T,M2,0.5161,0.0,1.0,1.8721,1.1507,0.0837,0.0,0.0,1.1142,0.0,10.8924,5.4603,0.1487
2987120,0,88658,12.8,W,12248,321.0,150.0,visa,219.0,debit,,87.0,anonymous.com,nan,2,4,0,2,2,3,162,,nan,T,T,nan,0.6154,,0.0,1.1554,1.2967,0.9585,0.0,0.0,1.1098,0.0,15.9537,3.7799,1.2371
2987121,1,88703,45.54,W,3257,194.0,150.0,visa,226.0,debit,,87.0,yahoo.com,nan,3,1,1,1,3,2,815,3.0,F,F,T,M2,0.2192,0.0,0.0,0.6998,0.6433,0.4078,0.0,1.0,1.4468,0.0,0.8511,10.1764,3.4215
2987122,0,88711,12.28,W,3197,360.0,150.0,visa,226.0,debit,299.0,87.0,gmail.com,hotmail.com,2,1,0,2,1,1,15,21.0,T,nan,nan,nan,0.9247,0.0,0.0,0.9204,1.8064,1.4241,0.0,,1.069,0.0,13.5396,1.1976,4.1734
2987123,0,88713,17.59,C,9222,321.0,150.0,visa,166.0,credit,,87.0,yahoo.com,gmail.com,5,4,2,1,6,3,114,2.0,F,T,F,M2,0.4428,0.0,0.0,1.4147,1.919,0.8374,2.0,0.0,0.8368,0.0,8.8456,0.8678,0.1449
2987124,0,88718,40.02,C,15152,111.0,150.0,mastercard,226.0,credit,330.0,87.0,gmail.com,nan,2,1,0,1,8,1,179,2.0,T,nan,F,M0,0.5651,0.0,0.0,1.646,1.2467,0.9059,0.0,0.0,1.0912,0.0,12.3142,6.4226,1.4984
2987125,0,88729,44.58,W,3912,321.0,150.0,mastercard,226.0,credit,299.0,87.0,yahoo.com,nan,5,2,1,1,2,2,253,1.0,F,nan,nan,nan,0.6146,0.0,1.0,1.0788,1.3366,0.5544,1.0,1.0,1.2604,0.0,15.7778,1.9045,0.2998
2987126,0,88764,10.08,W,12004,555.0,150.0,american express,226.0,debit,325.0,87.0,gmail.com,nan,4,3,0,2,5,3,35,1.0,T,nan,F,nan,0.4926,0.0,0.0,0.7801,1.71,1.7148,2.0,,1.3397,,5.9993,0.075,3.1209
2987127,0,88803,95.01,C,9874,490.0,150.0,visa,226.0,credit,299.0,87.0,yahoo.com,aol.com,3,2,0,3,2,1,8,9.0,T,F,T,nan,0.4578,0.0,0.0,-0.0936,1.4686,0.736,0.0,0.0,1.2946,,6.6347,13.842,5.4248
2987128,0,88803,58.67,W,16416,321.0,150.0,visa,219.0,debit,330.0,87.0,gmail.com,gmail.com,2,2,0,2,6,2,3,3.0,T,T,nan,M0,0.5312,0.0,1.0,0.6455,1.1643,0.9094,0.0,0.0,1.0924,0.0,4.1097,12.5971,1.3399
2987129,0,88817,16.37,W,7152,194.0,150.0,mastercard,219.0,debit,330.0,87.0,anonymous.com,gmail.com,1,1,2,1,3,2,44,4.0,nan,T,nan,nan,0.4748,0.0,,1.2579,1.7234,1.0027,0.0,1.0,0.9643,0.0,4.7445,7.5696,7.8736
2987130,0,88828,7.12,W,8172,,150.0,nan,219.0,credit,330.0,87.0,anonymous.com,nan,2,2,1,3,3,3,16,11.0,F,T,T,nan,0.5404,0.0,,1.071,2.2162,0.6447,2.0,1.0,1.195,0.0,5.5093,1.2495,4.4412
2987131,0,88833,28.65,W,4185,225.0,150.0,mastercard,166.0,credit,325.0,87.0,yahoo.com,nan,2,1,0,3,3,1,45,8.0,T,T,T,M1,0.7651,2.0,0.0,0.9686,1.0683,0.5272,0.0,0.0,0.7401,0.0,8.9427,4.6925,0.3736
2987132,0,88836,21.2,R,10161,490.0,150.0,visa,226.0,debit,,87.0,gmail.com,nan,2,1,0,2,2,3,228,4.0,T,T,T,nan,0.4231,0.0,0.0,0.3865,0.9609,0.6782,0.0,1.0,1.1535,0.0,7.1321,4.1806,0.69
2987133,0,88844,37.08,W,16765,194.0,150.0,mastercard,117.0,debit,299.0,87.0,gmail.com,gmail.com,1,1,1,1,2,4,26,53.0,T,T,nan,nan,0.5123,0.0,0.0,1.694,1.9512,1.0445,0.0,0.0,0.5139,0.0,19.179,2.0674,0.8753
2987134,0,88901,23.03,W,18467,111.0,150.0,mastercard,226.0,debit,299.0,87.0,gmail.com,gmail.com,4,4,0,1,2,2,87,,F,T,F,M0,0.3433,,0.0,0.4035,0.814,1.2319,0.0,1.0,1.4848,0.0,8.0143,7.8103,0.7296
2987135,0,88909,4.45,W,5862,555.0,150.0,visa,226.0,debit,441.0,87.0,gmail.com,nan,3,1,1,1,7,1,378,,T,T,nan,nan,0.4459,0.0,0.0,1.0366,0.5512,0.3125,0.0,0.0,1.0923,0.0,2.6631,0.009,1.4985
2987136,1,88924,22.46,C,4070,490.0,150.0,visa,166.0,credit,325.0,87.0,gmail.com,nan,3,1,0,1,1,3,47,,nan,T,T,M0,-0.0057,0.0,0.0,1.2036,1.1231,0.9439,1.0,0.0,1.0269,0.0,3.6794,11.2351,3.7973
2987137,0,88948,24.4,C,12940,321.0,150.0,visa,,debit,325.0,87.0,anonymous.com,hotmail.com,2,3,0,1,3,4,24,0.0,nan,T,F,M0,0.607,0.0,0.0,1.6926,1.7858,0.3399,0.0,0.0,0.9981,0.0,1.1723,0.5991,4.1518
2987138,0,88957,62.41,W,9563,111.0,150.0,visa,226.0,debit,330.0,87.0,outlook.com,aol.com,2,2,0,1,5,3,293,15.0,T,F,F,M1,0.6007,2.0,0.0,1.0171,2.2109,1.3593,0.0,0.0,0.779,0.0,1.6568,0.3942,3.7463
2987139,0,89028,16.47,W,15931,111.0,150.0,visa,226.0,debit,325.0,87.0,gmail.com,nan,3,2,1,1,7,3,86,,nan,T,T,M0,0.396,0.0,0.0,1.2687,1.2867,1.1115,0.0,,1.4946,0.0,5.9046,2.9997,0.5856
2987140,1,89094,177.45,W,17585,111.0,150.0,mastercard,226.0,debit,325.0,87.0,gmail.com,gmail.com,3,2,0,2,2,1,5,0.0,nan,T,T,nan,0.7998,0.0,0.0,0.8521,1.3492,1.1165,0.0,,1.0782,0.0,22.0285,14.5461,2.5574
2987141,1,89100,4.9,W,17472,321.0,150.0,visa,166.0,credit,204.0,87.0,hotmail.com,nan,3,2,0,4,2,1,13,,F,T,F,M0,0.5716,0.0,0.0,1.1385,1.3391,1.0896,1.0,1.0,1.1211,,8.8768,2.417,0.0189
2987142,0,89114,122.87,W,15772,111.0,150.0,visa,102.0,debit,,87.0,anonymous.com,gmail.com,1,3,1,1,4,2,86,22.0,nan,T,T,nan,0.4742,0.0,0.0,0.8853,1.1505,1.1529,0.0,0.0,1.0455,0.0,0.1966,0.8456,9.7646
2987143,0,89121,26.46,W,15455,490.0,150.0,visa,226.0,debit,330.0,87.0,gmail.com,nan,6,3,0,2,1,1,66,,F,T,F,M0,0.0436,,0.0,0.4431,1.2323,1.454,0.0,0.0,1.6537,1.0,1.2804,7.4807,1.5058
2987144,1,89127,78.22,W,7299,555.0,150.0,visa,166.0,credit,330.0,87.0,nan,nan,1,2,0,1,3,4,59,0.0,nan,nan,T,M2,0.3028,0.0,0.0,1.4126,1.5862,0.7852,0.0,0.0,1.0891,0.0,49.6603,3.707,0.7393
2987145,0,89128,35.87,W,11188,194.0,150.0,visa,226.0,debit,299.0,87.0,yahoo.com,outlook.com,3,2,1,1,4,2,79,9.0,T,F,nan,M2,0.6851,0.0,0.0,1.457,1.7349,0.5802,1.0,,0.9147,0.0,21.0707,1.0079,3.94
2987146,1,89147,103.5,W,13686,225.0,150.0,mastercard,102.0,credit,325.0,87.0,anonymous.com,nan,2,2,0,2,4,1,45,,nan,T,T,nan,0.2659,0.0,0.0,1.6001,2.4733,0.7822,0.0,0.0,1.0976,0.0,2.0869,6.2975,0.0666
2987147,0,89161,22.48,C,15011,360.0,150.0,mastercard,226.0,credit,299.0,87.0,anonymous.com,gmail.com,2,2,1,1,4,2,179,7.0,T,nan,T,M0,0.6874,0.0,0.0,0.7624,1.7877,1.0139,0.0,0.0,0.9452,0.0,0.5627,5.6241,0.0388
2987148,0,89162,11.04,W,18938,555.0,150.0,visa,117.0,debit,325.0,87.0,gmail.com,gmail.com,1,2,1,4,3,2,292,25.0,T,T,T,M0,0.4003,0.0,1.0,1.1301,1.3956,0.2662,0.0,1.0,1.3643,0.0,1.1987,4.3232,2.2274
2987149,0,89169,137.07,W,13874,490.0,150.0,visa,226.0,debit,204.0,87.0,yahoo.com,hotmail.com,1,2,0,1,2,2,37,,nan,T,nan,M0,0.4288,0.0,0.0,1.1684,1.1276,0.5888,0.0,0.0,0.5143,0.0,26.3289,8.8747,0.4969
2987150,0,89216,29.56,R,14441,,150.0,mastercard,226.0,debit,330.0,87.0,gmail.com,nan,2,3,0,2,3,2,113,2.0,T,T,T,nan,0.5301,0.0,0.0,1.5364,0.26,0.4023,0.0,0.0,1.0647,0.0,1.6356,9.3439,3.7471
2987151,0,89222,41.33,W,1054,111.0,150.0,visa,226.0,debit,325.0,87.0,yahoo.com,gmail.com,1,1,1,2,5,1,47,1.0,nan,T,T,M1,0.4712,2.0,0.0,1.0168,-0.1641,1.135,0.0,2.0,1.252,0.0,30.3335,6.0939,1.2194
2987152,0,89225,113.84,W,5031,490.0,150.0,visa,,debit,325.0,87.0,gmail.com,anonymous.com,3,3,0,1,5,1,17,5.0,T,T,F,M1,0.5538,0.0,0.0,1.5273,0.7706,1.082,1.0,0.0,1.7195,0.0,14.1529,0.3798,0.0522
2987153,1,89238,11.8,W,10315,360.0,,visa,166.0,debit,,87.0,gmail.com,yahoo.com,1,1,1,4,4,2,23,3.0,T,T,nan,M0,0.6201,2.0,1.0,1.3253,2.4359,1.0199,0.0,,0.901,0.0,0.3348,1.6041,2.0596
2987154,0,89323,60.07,W,2552,111.0,150.0,visa,102.0,debit,325.0,87.0,gmail.com,nan,2,2,0,4,5,1,27,24.0,T,T,T,M2,0.5489,0.0,0.0,1.6043,1.3425,0.7399,0.0,0.0,1.0206,0.0,0.7846,0.6521,2.8492
2987155,0,89329,18.36,W,8795,321.0,150.0,visa,226.0,debit,204.0,87.0,gmail.com,nan,2,2,0,1,3,1,67,,T,nan,nan,M0,0.5272,0.0,0.0,0.9894,0.6522,0.8104,0.0,0.0,1.1729,0.0,21.0802,12.1267,0.0287
2987156,0,89351,29.02,W,6271,490.0,150.0,american express,226.0,debit,299.0,87.0,gmail.com,gmail.com,2,2,0,1,4,2,30,16.0,T,T,T,nan,0.319,0.0,0.0,1.019,1.3805,0.1097,0.0,1.0,1.4679,0.0,19.2696,1.164,1.5354
2987157,0,89380,35.6,C,15665,111.0,150.0,visa,226.0,debit,299.0,,anonymous.com,gmail.com,2,2,0,4,3,2,72,,F,T,T,M1,0.5328,0.0,,0.5642,0.7713,0.5456,0.0,0.0,0.9339,0.0,11.207,8.4514,1.0211
2987158,0,89385,7.39,W,1115,490.0,150.0,mastercard,117.0,debit,299.0,87.0,gmail.com,nan,4,3,1,2,2,2,0,,T,T,T,M0,0.422,,0.0,0.4642,1.7936,1.1452,0.0,0.0,0.9295,0.0,12.6356,9.6287,0.8013
2987159,0,89411,15.2,W,4613,,150.0,visa,226.0,debit,204.0,87.0,hotmail.com,aol.com,3,4,1,3,2,4,37,12.0,nan,T,nan,M0,0.4154,0.0,0.0,0.422,2.8749,0.954,0.0,0.0,0.4906,0.0,8.0152,0.3649,1.802
2987160,0,89420,127.88,W,7372,490.0,150.0,mastercard,219.0,debit,330.0,87.0,hotmail.com,nan,2,2,0,3,4,3,49,,nan,T,T,M0,0.6938,1.0,0.0,0.886,1.0929,0.727,0.0,1.0,0.4673,0.0,24.0402,0.2129,3.6351
2987161,0,89440,80.33,W,17130,321.0,150.0,visa,166.0,credit,299.0,87.0,gmail.com,yahoo.com,3,2,1,1,7,2,97,,nan,T,T,M0,0.3627,,0.0,0.5916,1.1123,0.9154,0.0,0.0,1.1377,0.0,9.5033,5.1404,2.5573
2987162,0,89461,31.1,W,4837,194.0,150.0,visa,226.0,debit,325.0,,gmail.com,nan,2,2,0,2,4,2,4,14.0,nan,T,T,nan,0.8884,0.0,,1.0188,1.1093,1.2046,0.0,0.0,0.9,,8.5339,15.3632,0.0653
2987163,0,89476,42.23,W,4533,360.0,150.0,mastercard,102.0,credit,325.0,87.0,anonymous.com,anonymous.com,1,2,1,2,3,3,256,34.0,T,T,nan,M0,0.8973,0.0,1.0,0.4749,1.694,0.736,2.0,1.0,1.4162,0.0,11.4704,6.0782,1.6593
2987164,0,89478,24.67,W,10610,490.0,150.0,mastercard,226.0,debit,325.0,87.0,yahoo.com,yahoo.com,2,2,0,1,5,2,37,1.0,T,F,F,nan,0.7691,2.0,0.0,1.1663,0.5885,0.3423,0.0,0.0,0.8032,0.0,9.3232,2.1333,0.2583
2987165,0,89514,128.58,W,12108,555.0,150.0,visa,226.0,debit,325.0,87.0,hotmail.com,nan,2,1,0,2,5,1,68,,T,T,nan,M2,0.626,0.0,0.0,1.7284,1.0768,0.7634,0.0,,1.5505,0.0,13.6056,0.8471,2.9734
2987166,0,89522,27.1,H,6831,194.0,150.0,mastercard,226.0,credit,330.0,87.0,yahoo.com,nan,1,2,2,3,2,3,118,0.0,nan,nan,T,M0,0.5342,0.0,0.0,0.8756,0.7474,1.7543,0.0,0.0,0.9863,0.0,3.1158,1.8238,1.0548
2987167,0,89526,41.76,W,2294,360.0,150.0,visa,226.0,debit,330.0,87.0,yahoo.com,yahoo.com,2,4,0,2,5,3,45,30.0,nan,nan,nan,M0,0.334,0.0,,0.5617,1.0437,0.6065,0.0,,1.3414,0.0,4.416,3.5714,1.3713
2987168,0,89527,104.17,S,16663,321.0,150.0,mastercard,166.0,debit,299.0,87.0,anonymous.com,nan,1,2,1,3,2,2,99,,nan,T,nan,M0,0.0466,0.0,0.0,0.8589,2.1143,0.6371,0.0,,1.0222,1.0,6.5993,0.8088,0.5426
2987169,0,89544,15.22,W,8550,321.0,150.0,mastercard,226.0,debit,325.0,87.0,gmail.com,gmail.com,3,2,0,3,4,3,68,26.0,F,T,F,M0,0.4438,,,1.3487,0.6354,1.0013,0.0,0.0,0.75,0.0,5.3541,3.1881,0.8829
2987170,0,89567,157.4,W,19459,490.0,150.0,visa,117.0,debit,204.0,87.0,yahoo.com,nan,1,3,0,5,4,1,64,,T,T,T,M2,0.5136,0.0,0.0,2.0554,1.9728,1.1189,1.0,,1.0274,0.0,18.8506,3.2334,2.1607
2987171,0,89567,7.17,H,14830,,150.0,visa,117.0,debit,,87.0,gmail.com,yahoo.com,1,5,0,4,5,2,20,,T,T,T,nan,0.3188,0.0,0.0,1.3735,0.9752,0.8443,1.0,0.0,0.6383,0.0,9.376,24.3479,7.5369
2987172,0,89582,168.96,W,14031,194.0,150.0,visa,226.0,debit,325.0,87.0,gmail.com,gmail.com,1,3,1,2,3,2,49,,T,T,T,M0,0.3291,0.0,0.0,1.323,0.9374,-0.0175,1.0,0.0,1.1496,1.0,14.8232,0.1835,12.6856
2987173,0,89587,22.81,W,12869,321.0,150.0,mastercard,226.0,debit,441.0,87.0,gmail.com,nan,4,1,1,3,2,1,23,,T,nan,nan,nan,0.392,0.0,1.0,1.8454,1.009,0.1663,0.0,1.0,1.2514,1.0,3.3679,2.6837,0.9581
2987174,0,89608,25.98,W,6817,111.0,150.0,visa,102.0,credit,325.0,87.0,yahoo.com,hotmail.com,4,4,1,4,5,2,156,5.0,nan,T,T,M0,0.4772,,0.0,0.6165,2.2718,1.2524,0.0,0.0,1.2599,0.0,17.1101,4.9164,0.8839
2987175,0,89611,5.0,W,19162,555.0,185.0,visa,117.0,credit,325.0,87.0,hotmail.com,nan,1,1,1,1,6,2,14,38.0,T,T,nan,M0,0.3193,0.0,1.0,0.6266,1.4447,0.6291,0.0,0.0,1.8226,0.0,29.4721,2.0758,3.3386
2987176,0,89635,21.01,W,13867,321.0,150.0,visa,226.0,debit,204.0,87.0,gmail.com,nan,2,4,1,1,2,1,4,,nan,nan,nan,M0,0.8748,0.0,0.0,1.324,0.3757,0.9318,0.0,0.0,1.0093,0.0,2.6087,0.6697,2.1168
2987177,0,89645,11.71,R,13086,225.0,150.0,mastercard,137.0,credit,325.0,87.0,anonymous.com,nan,3,2,0,1,2,1,49,,T,F,T,M0,0.5051,0.0,0.0,0.8221,1.693,0.7427,2.0,0.0,1.4783,,1.193,9.8596,0.4577
2987178,0,89700,18.04,W,11690,490.0,150.0,visa,226.0,debit,299.0,87.0,gmail.com,nan,1,2,1,5,2,1,1,6.0,T,T,T,M1,0.5203,0.0,0.0,1.0245,0.9986,0.0461,0.0,0.0,0.8808,0.0,18.086,10.5143,0.2681
2987179,1,89703,28.87,C,17757,225.0,150.0,mastercard,137.0,debit,330.0,,gmail.com,anonymous.com,4,1,1,3,4,2,44,,nan,nan,T,M0,0.8714,0.0,0.0,1.0128,1.3411,0.6345,0.0,0.0,0.9011,0.0,10.1031,8.023,0.0296
2987180,0,89711,86.3,W,15770,321.0,150.0,mastercard,117.0,credit,204.0,87.0,aol.com,nan,4,1,0,1,4,1,151,31.0,T,F,T,nan,0.5572,0.0,,1.0868,0.473,0.8622,1.0,0.0,1.0028,,4.1418,13.4699,1.0454
2987181,0,89714,40.76,W,15329,,150.0,visa,226.0,debit,325.0,87.0,gmail.com,gmail.com,1,3,1,2,3,2,160,21.0,T,nan,T,nan,0.615,0.0,1.0,1.2625,0.3841,0.63,2.0,0.0,0.9713,0.0,35.5468,2.2004,0.1616
2987182,0,89765,45.05,W,11457,194.0,150.0,visa,226.0,debit,441.0,87.0,gmail.com,nan,2,3,1,3,6,1,47,32.0,nan,nan,nan,M0,0.8019,0.0,0.0,1.3225,1.3287,1.3794,0.0,0.0,1.484,1.0,8.282,18.6324,5.5701
2987183,1,89807,11.07,C,11034,111.0,150.0,discover,226.0,debit,330.0,87.0,gmail.com,nan,3,2,0,3,6,1,96,,T,T,T,M0,0.9453,1.0,0.0,1.2954,0.8889,0.8677,2.0,1.0,1.4293,0.0,3.6565,2.4512,0.868
2987184,0,89813,13.73,C,18957,360.0,150.0,visa,226.0,debit,330.0,87.0,gmail.com,nan,2,1,2,1,5,3,96,,T,T,nan,M0,0.8189,0.0,1.0,0.4947,1.0811,1.4026,0.0,0.0,1.0428,0.0,21.1446,3.4838,0.1136
2987185,0,89835,200.08,W,18171,225.0,150.0,mastercard,166.0,debit,299.0,87.0,gmail.com,yahoo.com,2,4,0,1,2,2,56,,F,nan,T,M0,0.1796,0.0,0.0,1.1123,1.2403,0.5667,0.0,0.0,0.8604,0.0,7.6507,2.569,0.5193
2987186,0,89869,15.88,W,2545,194.0,150.0,mastercard,226.0,credit,441.0,87.0,gmail.com,gmail.com,2,1,1,3,3,3,77,5.0,nan,T,T,nan,0.2119,1.0,0.0,0.8675,0.6782,1.0281,2.0,0.0,1.156,0.0,0.6229,6.2536,1.7388
2987187,0,89885,173.51,W,14359,225.0,150.0,mastercard,219.0,debit,330.0,87.0,yahoo.com,hotmail.com,3,2,0,2,2,1,97,15.0,F,F,nan,M2,0.7747,0.0,0.0,0.7507,2.4978,0.4509,1.0,,1.3375,0.0,2.8845,1.7664,0.5023
2987188,0,89900,25.97,W,14146,111.0,150.0,visa,226.0,debit,330.0,87.0,gmail.com,nan,3,1,1,2,5,2,58,25.0,F,T,T,M2,0.2338,0.0,0.0,1.5553,2.1726,1.0988,0.0,0.0,0.7875,0.0,5.5793,5.1257,0.2097
2987189,0,89906,33.19,W,14498,555.0,150.0,visa,226.0,nan,441.0,87.0,yahoo.com,nan,3,2,1,2,2,2,291,6.0,T,T,T,M1,0.384,0.0,0.0,0.2199,1.8734,0.569,0.0,,1.0891,0.0,4.5919,16.9519,2.6904
2987190,0,89908,96.58,C,14171,,150.0,mastercard,166.0,credit,441.0,87.0,hotmail.com,nan,2,4,1,1,3,2,200,,T,T,nan,M2,0.5655,0.0,0.0,0.5188,1.7636,0.4924,0.0,0.0,0.5269,0.0,2.4854,0.6392,2.1233
2987191,0,89953,118.14,W,15202,490.0,150.0,visa,166.0,debit,204.0,87.0,gmail.com,nan,4,4,0,2,2,1,121,,T,nan,T,nan,1.0469,0.0,0.0,0.6316,1.5229,1.6311,1.0,0.0,0.9953,0.0,4.0545,2.0568,3.3325
2987192,0,89999,29.64,W,5374,321.0,,mastercard,226.0,debit,204.0,87.0,yahoo.com,nan,1,2,0,5,3,3,83,11.0,nan,T,T,nan,0.9532,0.0,0.0,0.8601,1.0316,0.6529,0.0,0.0,1.0561,0.0,12.0367,10.7672,2.1728
2987193,0,90019,22.46,W,10849,321.0,150.0,visa,102.0,credit,325.0,87.0,gmail.com,hotmail.com,2,3,1,2,1,1,117,,T,T,nan,M0,0.341,0.0,0.0,0.9156,1.0549,0.5862,2.0,,1.2944,0.0,30.3047,9.2737,2.422
2987194,0,90028,31.31,W,17990,194.0,150.0,visa,226.0,debit,325.0,87.0,gmail.com,gmail.com,2,2,0,3,2,4,177,,nan,F,nan,M1,0.2762,0.0,0.0,0.1743,1.3881,0.6415,0.0,,1.3569,0.0,20.7748,1.2767,0.6184
2987195,0,90036,46.43,W,14336,555.0,150.0,visa,166.0,debit,299.0,87.0,hotmail.com,aol.com,2,2,0,2,6,1,12,,T,T,nan,nan,0.8371,0.0,0.0,0.8207,1.248,0.3676,0.0,0.0,0.6501,0.0,5.4139,4.4266,2.0131
2987196,0,90062,80.75,W,3576,194.0,150.0,mastercard,166.0,debit,325.0,,yahoo.com,nan,3,1,0,2,5,1,11,,nan,T,T,nan,0.8162,2.0,0.0,1.1865,0.4519,0.5878,0.0,0.0,1.3279,0.0,10.4408,12.5244,0.0366
